document_id,gt_row_index,name,attribute,value,units,page_number,page_confidence,corrected_page
R152,413,Jul,nfix_rate,34.2,nmol-c2h4 cm-2 h-1,4,table-anchored,
R152,414,Aug,nfix_rate,16.3,nmol-c2h4 cm-2 h-1,4,table-anchored,
R152,415,Sep,nfix_rate,17.1,nmol-c2h4 cm-2 h-1,4,table-anchored,
R152,416,Oct,nfix_rate,14.6,nmol-c2h4 cm-2 h-1,4,table-anchored,
R154,88,Gotland Basin - Central Baltic,nfix_rate,3.58,nmol-c2h4 ml-1 h-1,2,table-anchored,
R154,89,Gotland Basin - Central Baltic,nfix_rate,1.31,nmol-c2h4 ml-1 h-1,2,table-anchored,
R154,90,Gotland Basin - Central Baltic,nfix_rate,1.6,nmol-c2h4 ml-1 h-1,2,table-anchored,
R154,91,Gotland Basin - Central Baltic,nfix_rate,0.026,nmol-c2h4 ml-1 h-1,2,table-anchored,
R154,92,Gotland Basin - Central Baltic,nfix_rate,0.032,nmol-c2h4 ml-1 h-1,2,table-anchored,
R155,13,YPC,nfix_rate,17.2,umol-n m-2 d-1,7,table-anchored,
R155,14,OPC,nfix_rate,75.9,umol-n m-2 d-1,7,table-anchored,
R155,15,WPM,nfix_rate,118.3,umol-n m-2 d-1,7,table-anchored,
R155,16,EPM,nfix_rate,97.3,umol-n m-2 d-1,7,table-anchored,
R155,17,OSW,nfix_rate,104.7,umol-n m-2 d-1,7,table-anchored,
R164,743,Off,nfix_rate,0.37,nmol-n l-1 d-1,4,table-anchored,
R164,744,CH-out,nfix_rate,0.23,nmol-n l-1 d-1,4,table-anchored,
R164,745,CR-out,nfix_rate,6.03,nmol-n l-1 d-1,4,table-anchored,
R164,746,CH-in,nfix_rate,0.2,nmol-n l-1 d-1,4,table-anchored,
R164,747,SB-out,nfix_rate,1.49,nmol-n l-1 d-1,4,table-anchored,
R164,748,TB-in,nfix_rate,0.79,nmol-n l-1 d-1,4,table-anchored,
R164,749,TB-in,nfix_rate,3.88,nmol-n l-1 d-1,4,table-anchored,
R164,750,Kb bloom,nfix_rate,2.93,nmol-n l-1 d-1,4,table-anchored,
R164,751,Kb bloom,nfix_rate,9.02,nmol-n l-1 d-1,4,table-anchored,
R164,752,Kb bloom,nfix_rate,3.66,nmol-n l-1 d-1,4,table-anchored,
R164,753,Kb bloom,nfix_rate,6.93,nmol-n l-1 d-1,4,table-anchored,
R164,754,Off,nfix_rate,0.56,nmol-n l-1 d-1,4,table-anchored,
R164,755,Off,nfix_rate,0.54,nmol-n l-1 d-1,4,table-anchored,
R164,756,CH-out,nfix_rate,3.89,nmol-n l-1 d-1,4,table-anchored,
R164,757,CH-out,nfix_rate,0.47,nmol-n l-1 d-1,4,table-anchored,
R164,758,CR-out,nfix_rate,0.63,nmol-n l-1 d-1,4,table-anchored,
R164,759,CR-out,nfix_rate,0.51,nmol-n l-1 d-1,4,table-anchored,
R164,760,CH-in,nfix_rate,0.04,nmol-n l-1 d-1,4,table-anchored,
R164,761,CH-out,nfix_rate,0.29,nmol-n l-1 d-1,4,table-anchored,
R164,762,CR-out,nfix_rate,3.51,nmol-n l-1 d-1,4,table-anchored,
R164,763,CH-in,nfix_rate,0.32,nmol-n l-1 d-1,4,table-anchored,
R164,764,SB-out,nfix_rate,0.38,nmol-n l-1 d-1,4,table-anchored,
R164,765,TB-in,nfix_rate,0.69,nmol-n l-1 d-1,4,table-anchored,
R164,766,TB-in,nfix_rate,3.85,nmol-n l-1 d-1,4,table-anchored,
R164,767,Kb bloom,nfix_rate,2.57,nmol-n l-1 d-1,4,table-anchored,
R164,768,Kb bloom,nfix_rate,3.31,nmol-n l-1 d-1,4,table-anchored,
R164,769,Kb bloom,nfix_rate,5.15,nmol-n l-1 d-1,4,table-anchored,
R164,770,Kb bloom,nfix_rate,1.28,nmol-n l-1 d-1,4,table-anchored,
R164,771,Off,nfix_rate,0.83,nmol-n l-1 d-1,4,table-anchored,
R164,772,Off,nfix_rate,0.38,nmol-n l-1 d-1,4,table-anchored,
R164,773,CH-out,nfix_rate,5.73,nmol-n l-1 d-1,4,table-anchored,
R164,774,CH-out,nfix_rate,0.52,nmol-n l-1 d-1,4,table-anchored,
R164,775,CR-out,nfix_rate,0.57,nmol-n l-1 d-1,4,table-anchored,
R164,776,CR-out,nfix_rate,0.51,nmol-n l-1 d-1,4,table-anchored,
R164,777,CH-in,nfix_rate,0.73,nmol-n l-1 d-1,4,table-anchored,
R164,778,SB-out,nfix_rate,0.12,nmol-n l-1 d-1,4,table-anchored,
R164,779,TB-out,nfix_rate,0.99,nmol-n l-1 d-1,4,table-anchored,
R164,780,CR,nfix_rate,0.23,nmol-n l-1 d-1,4,table-anchored,
R164,781,Sanibel,nfix_rate,0.65,nmol-n l-1 d-1,4,table-anchored,
R164,782,Sanibel,nfix_rate,1.31,nmol-n l-1 d-1,4,table-anchored,
R164,783,Sanibel,nfix_rate,4.29,nmol-n l-1 d-1,4,table-anchored,
R164,784,Kb bloom,nfix_rate,7.98,nmol-n l-1 d-1,4,table-anchored,
R164,785,Kb bloom,nfix_rate,0.17,nmol-n l-1 d-1,4,table-anchored,
R164,786,Kb bloom,nfix_rate,1.6,nmol-n l-1 d-1,4,table-anchored,
R164,787,Kb bloom,nfix_rate,1.39,nmol-n l-1 d-1,4,table-anchored,
R164,788,Kb bloom,nfix_rate,1.08,nmol-n l-1 d-1,4,table-anchored,
R164,789,Kb bloom,nfix_rate,2.56,nmol-n l-1 d-1,4,table-anchored,
R164,790,Off,nfix_rate,0.03,nmol-n l-1 d-1,4,table-anchored,
R164,791,CH-out,nfix_rate,0.54,nmol-n l-1 d-1,4,table-anchored,
R164,792,CR-out,nfix_rate,7.41,nmol-n l-1 d-1,4,table-anchored,
R164,793,CH-in,nfix_rate,0.07,nmol-n l-1 d-1,4,table-anchored,
R164,794,SB-out,nfix_rate,5.5,nmol-n l-1 d-1,4,table-anchored,
R164,795,TB-out,nfix_rate,7.26,nmol-n l-1 d-1,4,table-anchored,
R164,796,Kb bloom,nfix_rate,5.27,nmol-n l-1 d-1,4,table-anchored,
R164,797,CH-in,nfix_rate,1.25,nmol-n l-1 d-1,4,table-anchored,
R164,798,CR-out,nfix_rate,2.13,nmol-n l-1 d-1,4,table-anchored,
R164,799,unnamed station 1,nfix_rate,2.91,nmol-n l-1 d-1,4,table-anchored,
R164,800,CH-in,nfix_rate,0.43,nmol-n l-1 d-1,4,table-anchored,
R164,801,TB-in,nfix_rate,8.55,nmol-n l-1 d-1,4,table-anchored,
R164,802,unnamed station 2,nfix_rate,7.53,nmol-n l-1 d-1,4,table-anchored,
R164,803,Kb bloom,nfix_rate,0.41,nmol-n l-1 d-1,4,table-anchored,
R164,804,Off,nfix_rate,0.02,nmol-n l-1 d-1,4,table-anchored,
R164,805,CH-out,nfix_rate,2.13,nmol-n l-1 d-1,4,table-anchored,
R164,806,CH-out,nfix_rate,2.34,nmol-n l-1 d-1,4,table-anchored,
R164,807,CR-out,nfix_rate,4.39,nmol-n l-1 d-1,4,table-anchored,
R164,808,SB-out,nfix_rate,69.0,nmol-n l-1 d-1,4,table-anchored,
R164,809,TB-out,nfix_rate,5.61,nmol-n l-1 d-1,4,table-anchored,
R164,810,CH-in,nfix_rate,1.74,nmol-n l-1 d-1,4,table-anchored,
R164,811,CR-out,nfix_rate,0.77,nmol-n l-1 d-1,4,table-anchored,
R164,812,unnamed station 3,nfix_rate,0.52,nmol-n l-1 d-1,4,table-anchored,
R164,813,unnamed station 1,nfix_rate,3.89,nmol-n l-1 d-1,4,table-anchored,
R164,814,CH-in,nfix_rate,0.49,nmol-n l-1 d-1,4,table-anchored,
R164,815,TB-in,nfix_rate,13.6,nmol-n l-1 d-1,4,table-anchored,
R164,816,unnamed station 2,nfix_rate,6.87,nmol-n l-1 d-1,4,table-anchored,
R164,817,Kb bloom,nfix_rate,0.27,nmol-n l-1 d-1,4,table-anchored,
R164,818,WFS,nfix_rate,1.85,nmol-n l-1 d-1,4,table-anchored,
R164,819,WFS,nfix_rate,1.4,nmol-n l-1 d-1,4,table-anchored,
R164,820,WFS,nfix_rate,0.97,nmol-n l-1 d-1,4,table-anchored,
R164,821,WFS,nfix_rate,1.53,nmol-n l-1 d-1,4,table-anchored,
R164,822,WFS,nfix_rate,2.09,nmol-n l-1 d-1,4,table-anchored,
R164,823,WFS,nfix_rate,0.37,nmol-n l-1 d-1,4,table-anchored,
R164,824,WFS,nfix_rate,0.23,nmol-n l-1 d-1,4,table-anchored,
R164,825,WFS,nfix_rate,1.45,nmol-n l-1 d-1,4,table-anchored,
R164,826,WFS,nfix_rate,0.92,nmol-n l-1 d-1,4,table-anchored,
R166,827,Bitter-1,nfix_rate,0.0,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,828,Bitter-1,nfix_rate,0.0,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,829,Bitter-1,nfix_rate,0.59,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,830,Bitter-1,nfix_rate,0.009,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,831,Bitter-1,nfix_rate,0.47,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,832,Bitter-1,nfix_rate,0.0,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,833,Bitter-1,nfix_rate,1.24,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,834,Bitter-1,nfix_rate,0.56,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,835,Bitter-1,nfix_rate,0.27,nmol-c2h4 ml-1 h-1,2,table-anchored,
R166,836,Bitter-1,nfix_rate,11.19,nmol-c2h4 ml-1 h-1,2,table-anchored,
R170,954,"Miers Lake 1, ML1-1",nfix_rate,0.7,nmol-n cm-3 h-1,5,table-anchored,
R170,955,"Miers Stream 1, MS1-1",nfix_rate,0.0,nmol-n cm-3 h-1,5,table-anchored,
R171,316,Bay of Arcachon,nfix_rate,0.087,nmol-n cm-3 h-1,5,table-anchored,
R171,367,Bay of Arcachon,nfix_rate,0.117,nmol-n cm-3 h-1,5,table-anchored,
R171,384,Bay of Arcachon,nfix_rate,0.008,nmol-n cm-3 h-1,5,table-anchored,
R171,385,Bay of Arcachon,nfix_rate,0.046,nmol-n cm-3 h-1,5,table-anchored,
R171,386,Bay of Arcachon,nfix_rate,0.876,nmol-n cm-3 h-1,5,table-anchored,
R171,387,Bay of Arcachon,nfix_rate,0.037,nmol-n cm-3 h-1,5,table-anchored,
R182,956,"Goat Island control, 0 weeks",nfix_rate,0.93,umol-c2h4 l-1 d-1,4,table-anchored,
R182,957,"Goat Island control, 2 weeks",nfix_rate,0.42,umol-c2h4 l-1 d-1,4,table-anchored,
R182,958,"Goat Island control, 8 weeks",nfix_rate,0.9,umol-c2h4 l-1 d-1,4,table-anchored,
R187,521,"Lake Balaton, Hungary",nfix_rate,2.1,mg-n m-2 d-1,6,table-anchored,
R187,522,"Lake Balaton, Hungary",nfix_rate,1.6,mg-n m-2 d-1,6,table-anchored,
R187,523,"Lake Balaton, Hungary",nfix_rate,4.3,mg-n m-2 d-1,6,table-anchored,
R187,524,"Lake Balaton, Hungary",nfix_rate,58.5,mg-n m-2 d-1,6,table-anchored,
R187,525,"Lake Balaton, Hungary",nfix_rate,0.4,mg-n m-2 d-1,6,table-anchored,
R187,526,"Lake Balaton, Hungary",nfix_rate,1.0,mg-n m-2 d-1,6,table-anchored,
R187,527,"Lake Balaton, Hungary",nfix_rate,163.6,mg-n m-2 d-1,6,table-anchored,
R187,528,"Lake Balaton, Hungary",nfix_rate,406.8,mg-n m-2 d-1,6,table-anchored,
R187,529,"Lake Balaton, Hungary",nfix_rate,72.8,mg-n m-2 d-1,6,table-anchored,
R187,530,"Lake Balaton, Hungary",nfix_rate,0.3,mg-n m-2 d-1,6,table-anchored,
R189,959,Lake Balaton - eastern basin,nfix_rate,1.33,mg-n m-2 d-1,4,table-anchored,
R189,960,Lake Balaton - eastern basin,nfix_rate,18.64,mg-n m-2 d-1,4,table-anchored,
R189,961,Lake Balaton - western basin,nfix_rate,10.23,mg-n m-2 d-1,4,table-anchored,
R189,962,Lake Balaton - western basin,nfix_rate,50.68,mg-n m-2 d-1,4,table-anchored,
R192,136,"Coastal Lagoon (La Albufera) near Valencia, Spain",nfix_rate,74.1,umol-c2h4 m-2 h-1,3,table-anchored,
R192,137,"Coastal Lagoon (La Albufera) near Valencia, Spain",nfix_rate,12.9,umol-c2h4 m-2 h-1,3,table-anchored,
R192,138,"Coastal Lagoon (La Albufera) near Valencia, Spain",nfix_rate,108.7,umol-c2h4 m-2 h-1,3,table-anchored,
R194,428,24-Jun-08,nfix_rate,-0.768,mmol-n m-2 h-1,6,table-anchored,
R194,429,25-Jun-08,nfix_rate,-0.173,mmol-n m-2 h-1,6,table-anchored,
R2,475,Alcudia Bay,nfix_rate,0.0356,ug-n m-3 h-1,5,table-anchored,
R2,476,Alcudia Bay,nfix_rate,0.282,ug-n m-3 h-1,5,table-anchored,
R2,477,Alcudia Bay,nfix_rate,0.129,ug-n g-1 h-1,5,table-anchored,
R2,478,Alcudia Bay,nfix_rate,0.0703,ug-n g-1 h-1,5,table-anchored,
R2,479,Alcudia Bay,nfix_rate,15.2,mg-n m-2 d-1,5,table-anchored,
R200,531,Western English Channel,nfix_rate,20.0,nmol-n l-1 d-1,2,table-anchored,
R200,532,Western English Channel,nfix_rate,18.9,nmol-n l-1 d-1,2,table-anchored,
R203,534,Lake Tahoe - North,nfix_rate,0.0071,nmol-n l-1 h-1,3,table-anchored,
R203,535,Lake Tahoe - South,nfix_rate,0.022,nmol-n l-1 h-1,3,table-anchored,
R203,536,Lake Tahoe - Middle,nfix_rate,0.051,nmol-n l-1 h-1,3,table-anchored,
R203,537,Lake Tahoe - West,nfix_rate,0.002,nmol-n l-1 h-1,3,table-anchored,
R203,538,Lake Tahoe - North,nfix_rate,0.051,nmol-n l-1 h-1,3,table-anchored,
R203,539,Lake Tahoe - South,nfix_rate,0.28,nmol-n l-1 h-1,3,table-anchored,
R203,540,Walker Lake,nfix_rate,1.2,nmol-n l-1 h-1,3,table-anchored,
R203,541,Walker Lake,nfix_rate,2.4,nmol-n l-1 h-1,3,table-anchored,
R203,542,Clear Lake - North,nfix_rate,41.0,nmol-n l-1 h-1,3,table-anchored,
R203,543,Clear Lake - South,nfix_rate,48.0,nmol-n l-1 h-1,3,table-anchored,
R204,544,cyano Feb-02 low salinity,nfix_rate,0.87,g-n m-2 y-1,9,table-anchored,
R204,545,cyano Mar-02 low salinity,nfix_rate,1.94,g-n m-2 y-1,9,table-anchored,
R204,546,cyano Jan-04 low salinity,nfix_rate,3.69,g-n m-2 y-1,9,table-anchored,
R204,547,cyano Feb-08 low salinity,nfix_rate,2.64,g-n m-2 y-1,9,table-anchored,
R204,548,cyano Jun-08 low salinity,nfix_rate,1.06,g-n m-2 y-1,9,table-anchored,
R204,549,cyano Feb-09 low salinity,nfix_rate,3.02,g-n m-2 y-1,9,table-anchored,
R204,550,cyano Feb-02 high salinity,nfix_rate,3.76,g-n m-2 y-1,9,table-anchored,
R204,551,cyano Mar-02 high salinity,nfix_rate,5.94,g-n m-2 y-1,9,table-anchored,
R204,552,cyano Jan-04 high salinity,nfix_rate,1.84,g-n m-2 y-1,9,table-anchored,
R204,553,cyano Jun-08 high salinity,nfix_rate,0.42,g-n m-2 y-1,9,table-anchored,
R209,554,"Lake Waco, Texas",nfix_rate,0.0,ug-n g-1 d-1,6,table-anchored,
R209,555,"Lake Waco, Texas",nfix_rate,42.6,ug-n g-1 d-1,6,table-anchored,
R209,556,"Lake Waco, Texas",nfix_rate,222.0,ug-n g-1 d-1,6,table-anchored,
R209,557,"Lake Waco, Texas",nfix_rate,0.0,ug-n g-1 d-1,6,table-anchored,
R209,558,"Lake Waco, Texas",nfix_rate,67.8,ug-n g-1 d-1,6,table-anchored,
R209,559,"Lake Waco, Texas",nfix_rate,385.0,ug-n g-1 d-1,6,table-anchored,
R209,560,"Lake Waco, Texas",nfix_rate,0.0,ug-n g-1 d-1,6,table-anchored,
R209,561,"Lake Waco, Texas",nfix_rate,6.1,ug-n g-1 d-1,6,table-anchored,
R209,562,"Lake Waco, Texas",nfix_rate,60.7,ug-n g-1 d-1,6,table-anchored,
R21,6,upwelling affected (G17),nfix_rate,5e-06,umol-n2 l-1 h-1,6,table-anchored,
R217,563,"Tamsui estuary, Taipei, Taiwan",nfix_rate,1.74,umol-c2h4 m-2 h-1,4,table-anchored,
R217,564,"Tamsui estuary, Taipei, Taiwan",nfix_rate,0.39,umol-c2h4 m-2 h-1,4,table-anchored,
R217,565,"Tamsui estuary, Taipei, Taiwan",nfix_rate,0.45,umol-c2h4 m-2 h-1,4,table-anchored,
R218,18,Arctic Shelf 1,nfix_rate,5.41,umol-n m-2 d-1,5,table-anchored,
R218,19,Arctic Shelf 6,nfix_rate,50.8,umol-n m-2 d-1,5,table-anchored,
R218,20,Arctic Shelf 11,nfix_rate,0.0,umol-n m-2 d-1,5,table-anchored,
R218,21,Arctic Shelf 13,nfix_rate,26.6,umol-n m-2 d-1,5,table-anchored,
R218,22,Arctic Shelf 47,nfix_rate,14.3,umol-n m-2 d-1,5,table-anchored,
R218,23,Arctic Shelf 102,nfix_rate,6.53,umol-n m-2 d-1,5,table-anchored,
R218,24,Arctic Shelf 108,nfix_rate,19.5,umol-n m-2 d-1,5,table-anchored,
R219,444,Chukchi Sea Station 1,nfix_rate,5.7,nmol-n l-1 d-1,10,table-anchored,
R219,445,Chukchi Sea Station 2,nfix_rate,17.2,nmol-n l-1 d-1,10,table-anchored,
R219,446,Chukchi Sea Station 3,nfix_rate,3.5,nmol-n l-1 d-1,10,table-anchored,
R219,447,Chukchi Sea Station 4,nfix_rate,4.4,nmol-n l-1 d-1,10,table-anchored,
R219,448,Chukchi Sea Station 8,nfix_rate,7.7,nmol-n l-1 d-1,10,table-anchored,
R219,449,Walakpa Bay Station 5,nfix_rate,4.9,nmol-n l-1 d-1,10,table-anchored,
R219,450,Walakpa Bay Station 6,nfix_rate,5.4,nmol-n l-1 d-1,10,table-anchored,
R219,451,Walakpa Bay Station 7,nfix_rate,5.6,nmol-n l-1 d-1,10,table-anchored,
R221,425,Northeastern Chukchi Sea Shelf,nfix_rate,-27.0,umol-n2 m-2 h-1,4,table-anchored,
R221,426,Northeastern Chukchi Sea Shelf,nfix_rate,-27.0,umol-n2 m-2 h-1,4,table-anchored,
R224,566,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,62.6,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,567,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,97.4,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,568,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,145.2,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,569,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,340.3,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,570,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,307.1,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,571,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,315.8,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,572,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,704.3,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,573,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,105.1,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,574,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,256.0,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,575,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,226.9,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,576,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,134.9,nmol-c2h4 cm-2 d-1,2,table-anchored,
R224,577,Rachel Carson Natinal Estuarine Research Researve,nfix_rate,230.8,nmol-c2h4 cm-2 d-1,2,table-anchored,
R231,0,south west coast of Australia,nfix_rate,0.017,nmol-n l-1 h-1,7,table-anchored,
R231,1,south west coast of Australia,nfix_rate,0.003,nmol-n l-1 h-1,7,table-anchored,
R231,2,south west coast of Australia,nfix_rate,0.007,nmol-n l-1 h-1,7,table-anchored,
R231,3,south west coast of Australia,nfix_rate,0.001,nmol-n l-1 h-1,7,table-anchored,
R233,963,"P1 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,2.18,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,964,"P1 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,9.13,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,965,"P1 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,31.38,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,966,"P2 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,0.0,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,967,"P2 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,32.61,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,968,"P2 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,19.09,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,969,"P3 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,18.03,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,970,"P3 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,33.9,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,971,"P3 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,23.7,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,972,"P4 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,2.57,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,973,"P4 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,63.94,nmol-c2h4 m-2 h-1,6,table-anchored,
R233,974,"P4 - La Reserva Ecologica El Eden, Quintana Roo - Yucatan",nfix_rate,17.14,nmol-c2h4 m-2 h-1,6,table-anchored,
R235,443,Plum Island Estuary Long Term Ecological Research Site-Reference,nfix_rate,-70.2,umol-n m-2 h-1,5,table-anchored,
R240,578,Great Peconic Bay,nfix_rate,0.19,mmol-n m-2 d-1,4,table-anchored,
R240,579,Great Peconic Bay,nfix_rate,0.55,mmol-n m-2 d-1,4,table-anchored,
R240,580,Great Peconic Bay,nfix_rate,0.3,mmol-n m-2 d-1,4,table-anchored,
R243,975,Arcochon Bay bare sediment,nfix_rate,0.02,mg-n m-2 d-1,4,table-anchored,
R243,976,Arcochon Bay bare sediment,nfix_rate,3.7,mg-n m-2 d-1,4,table-anchored,
R243,977,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,0.2,mg-n m-2 d-1,4,table-anchored,
R243,978,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,0.4,mg-n m-2 d-1,4,table-anchored,
R243,979,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,2.0,mg-n m-2 d-1,4,table-anchored,
R243,980,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,7.3,mg-n m-2 d-1,4,table-anchored,
R243,981,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,1.8,mg-n m-2 d-1,4,table-anchored,
R243,982,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,4.4,mg-n m-2 d-1,4,table-anchored,
R243,983,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,0.1,mg-n m-2 d-1,4,table-anchored,
R243,984,Arcochon Bay Zolstera noltii colonized sediment,nfix_rate,0.2,mg-n m-2 d-1,4,table-anchored,
R248,583,Fern Lake Bog,nfix_rate,59.0,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,584,Fern Lake Bog,nfix_rate,57.4,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,585,Fern Lake Bog,nfix_rate,318.5,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,586,Fern Lake Bog,nfix_rate,80.8,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,587,J. Arthur Herrick Fen,nfix_rate,32.0,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,588,J. Arthur Herrick Fen,nfix_rate,117.7,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,589,J. Arthur Herrick Fen,nfix_rate,100.4,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,590,Kent Bog,nfix_rate,26.7,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,591,Kent Bog,nfix_rate,11.4,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,592,Triangle Lake Bog,nfix_rate,91.8,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,593,Triangle Lake Bog,nfix_rate,112.1,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,594,Triangle Lake Bog,nfix_rate,122.3,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,595,Triangle Lake Bog,nfix_rate,10.6,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,596,Triangle Lake Bog,nfix_rate,263.3,nmol-c2h4 g-1 d-1,2,table-anchored,
R248,597,Triangle Lake Bog,nfix_rate,12.0,nmol-c2h4 g-1 d-1,2,table-anchored,
